Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
37, H10,Assay,Unknown,Un_0368 1/1,620,0.111,313.26
37, A11,Assay,Unknown,Un_0369 1/1,620,0.173,308.43
37, B11,Assay,Unknown,Un_0370 1/1,620,0.159,308.93
37, C11,Assay,Unknown,Un_0371 1/1,620,0.17,309.87
37, D11,Assay,Unknown,Un_0372 1/1,620,0.174,310.37
37, E11,Assay,Unknown,Un_0373 1/1,620,0.156,311.3
37, F11,Assay,Unknown,Un_0374 1/1,620,0.151,311.8
37, G11,Assay,Unknown,Un_0375 1/1,620,0.164,312.74
37, H11,Assay,Unknown,Un_0376 1/1,620,0.18,313.24
37, A12,Assay,Unknown,Un_0377 1/1,620,0.173,308.45
37, B12,Assay,Unknown,Un_0378 1/1,620,0.166,308.91
37, C12,Assay,Unknown,Un_0379 1/1,620,0.188,309.89
37, D12,Assay,Unknown,Un_0380 1/1,620,0.213,310.35
37, E12,Assay,Unknown,Un_0381 1/1,620,0.038,311.32
37, F12,Assay,Unknown,Un_0382 1/1,620,0.035,311.79
37, G12,Assay,Unknown,Un_0383 1/1,620,0.034,312.76
37, H12,Assay,Unknown,Un_0384 1/1,620,0.036,313.22
42, A01,Assay,Unknown,Un_0385 1/1,620,0.228,487.9
42, B01,Assay,Unknown,Un_0386 1/1,620,0.193,488.78
42, C01,Assay,Unknown,Un_0387 1/1,620,0.195,489.34
42, D01,Assay,Unknown,Un_0388 1/1,620,0.212,490.22
