Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
TC_Amb, B11,Assay,Unknown,Un_0082 1/1,620,0.149,14.87
TC_Amb, C11,Assay,Unknown,Un_0083 1/1,620,0.136,15.81
TC_Amb, D11,Assay,Unknown,Un_0084 1/1,620,0.145,16.31
TC_Amb, E11,Assay,Unknown,Un_0085 1/1,620,0.067,17.24
TC_Amb, F11,Assay,Unknown,Un_0086 1/1,620,0.072,17.74
TC_Amb, G11,Assay,Unknown,Un_0087 1/1,620,0.064,18.68
TC_Amb, H11,Assay,Unknown,Un_0088 1/1,620,0.065,19.18
TC_Amb, A12,Assay,Unknown,Un_0089 1/1,620,0.116,14.39
TC_Amb, B12,Assay,Unknown,Un_0090 1/1,620,0.097,14.85
TC_Amb, C12,Assay,Unknown,Un_0091 1/1,620,0.147,15.83
TC_Amb, D12,Assay,Unknown,Un_0092 1/1,620,0.131,16.29
TC_Amb, E12,Assay,Unknown,Un_0093 1/1,620,0.039,17.26
TC_Amb, F12,Assay,Unknown,Un_0094 1/1,620,0.037,17.73
TC_Amb, G12,Assay,Unknown,Un_0095 1/1,620,0.036,18.7
TC_Amb, H12,Assay,Unknown,Un_0096 1/1,620,0.038,19.16
12, A01,Assay,Unknown,Un_0097 1/1,620,0.156,82.11
12, B01,Assay,Unknown,Un_0098 1/1,620,0.126,82.99
12, C01,Assay,Unknown,Un_0099 1/1,620,0.132,83.55
12, D01,Assay,Unknown,Un_0100 1/1,620,0.16,84.43
12, E01,Assay,Unknown,Un_0101 1/1,620,0.142,84.98
12, F01,Assay,Unknown,Un_0102 1/1,620,0.119,85.87
12, G01,Assay,Unknown,Un_0103 1/1,620,0.161,86.42
12, H01,Assay,Unknown,Un_0104 1/1,620,0.108,87.3
12, A02,Assay,Unknown,Un_0105 1/1,620,0.073,82.13
12, B02,Assay,Unknown,Un_0106 1/1,620,0.092,82.97
12, C02,Assay,Unknown,Un_0107 1/1,620,0.042,83.56
12, D02,Assay,Unknown,Un_0108 1/1,620,0.088,84.41
12, E02,Assay,Unknown,Un_0109 1/1,620,0.102,85
12, F02,Assay,Unknown,Un_0110 1/1,620,0.12,85.85
12, G02,Assay,Unknown,Un_0111 1/1,620,0.126,86.44
12, H02,Assay,Unknown,Un_0112 1/1,620,0.091,87.28
12, A03,Assay,Unknown,Un_0113 1/1,620,0.036,82.15
12, B03,Assay,Unknown,Un_0114 1/1,620,0.042,82.95
12, C03,Assay,Unknown,Un_0115 1/1,620,0.037,83.58
12, D03,Assay,Unknown,Un_0116 1/1,620,0.036,84.39
12, E03,Assay,Unknown,Un_0117 1/1,620,0.036,85.02
12, F03,Assay,Unknown,Un_0118 1/1,620,0.037,85.83
12, G03,Assay,Unknown,Un_0119 1/1,620,0.037,86.46
12, H03,Assay,Unknown,Un_0120 1/1,620,0.04,87.26
12, A04,Assay,Unknown,Un_0121 1/1,620,0.104,82.17
12, B04,Assay,Unknown,Un_0122 1/1,620,0.115,82.93
12, C04,Assay,Unknown,Un_0123 1/1,620,0.079,83.6
12, D04,Assay,Unknown,Un_0124 1/1,620,0.143,84.37
12, E04,Assay,Unknown,Un_0125 1/1,620,0.076,85.04
12, F04,Assay,Unknown,Un_0126 1/1,620,0.09,85.81
12, G04,Assay,Unknown,Un_0127 1/1,620,0.09,86.48
12, H04,Assay,Unknown,Un_0128 1/1,620,0.087,87.25
12, A05,Assay,Unknown,Un_0129 1/1,620,0.135,82.18
12, B05,Assay,Unknown,Un_0130 1/1,620,0.119,82.91
12, C05,Assay,Unknown,Un_0131 1/1,620,0.133,83.62
12, D05,Assay,Unknown,Un_0132 1/1,620,0.171,84.35
12, E05,Assay,Unknown,Un_0133 1/1,620,0.109,85.06
12, F05,Assay,Unknown,Un_0134 1/1,620,0.153,85.79
12, G05,Assay,Unknown,Un_0135 1/1,620,0.186,86.5
12, H05,Assay,Unknown,Un_0136 1/1,620,0.1,87.23
12, A06,Assay,Unknown,Un_0137 1/1,620,0.098,82.2
12, B06,Assay,Unknown,Un_0138 1/1,620,0.105,82.9
12, C06,Assay,Unknown,Un_0139 1/1,620,0.084,83.64
12, D06,Assay,Unknown,Un_0140 1/1,620,0.139,84.33
12, E06,Assay,Unknown,Un_0141 1/1,620,0.061,85.08
12, F06,Assay,Unknown,Un_0142 1/1,620,0.164,85.77
12, G06,Assay,Unknown,Un_0143 1/1,620,0.118,86.52
12, H06,Assay,Unknown,Un_0144 1/1,620,0.133,87.21
12, A07,Assay,Unknown,Un_0145 1/1,620,0.089,82.22
12, B07,Assay,Unknown,Un_0146 1/1,620,0.105,82.88
12, C07,Assay,Unknown,Un_0147 1/1,620,0.077,83.66
12, D07,Assay,Unknown,Un_0148 1/1,620,0.095,84.31
12, E07,Assay,Unknown,Un_0149 1/1,620,0.034,85.1
12, F07,Assay,Unknown,Un_0150 1/1,620,0.034,85.75
12, G07,Assay,Unknown,Un_0151 1/1,620,0.035,86.53
12, H07,Assay,Unknown,Un_0152 1/1,620,0.034,87.19
12, A08,Assay,Unknown,Un_0153 1/1,620,0.065,82.24
12, B08,Assay,Unknown,Un_0154 1/1,620,0.14,82.86
12, C08,Assay,Unknown,Un_0155 1/1,620,0.047,83.68
12, D08,Assay,Unknown,Un_0156 1/1,620,0.087,84.29
12, E08,Assay,Unknown,Un_0157 1/1,620,0.287,85.12
12, F08,Assay,Unknown,Un_0158 1/1,620,0.306,85.73
12, G08,Assay,Unknown,Un_0159 1/1,620,0.281,86.55
12, H08,Assay,Unknown,Un_0160 1/1,620,0.259,87.17
12, A09,Assay,Unknown,Un_0161 1/1,620,0.071,82.26
12, B09,Assay,Unknown,Un_0162 1/1,620,0.093,82.84
12, C09,Assay,Unknown,Un_0163 1/1,620,0.07,83.7
12, D09,Assay,Unknown,Un_0164 1/1,620,0.076,84.28
12, E09,Assay,Unknown,Un_0165 1/1,620,0.059,85.14
12, F09,Assay,Unknown,Un_0166 1/1,620,0.092,85.71
12, G09,Assay,Unknown,Un_0167 1/1,620,0.074,86.57
12, H09,Assay,Unknown,Un_0168 1/1,620,0.056,87.15
12, A10,Assay,Unknown,Un_0169 1/1,620,0.063,82.28
12, B10,Assay,Unknown,Un_0170 1/1,620,0.07,82.82
12, C10,Assay,Unknown,Un_0171 1/1,620,0.059,83.72
12, D10,Assay,Unknown,Un_0172 1/1,620,0.115,84.26
12, E10,Assay,Unknown,Un_0173 1/1,620,0.25,85.15
12, F10,Assay,Unknown,Un_0174 1/1,620,0.24,85.69
12, G10,Assay,Unknown,Un_0175 1/1,620,0.236,86.59
12, H10,Assay,Unknown,Un_0176 1/1,620,0.222,87.13
12, A11,Assay,Unknown,Un_0177 1/1,620,0.114,82.3
12, B11,Assay,Unknown,Un_0178 1/1,620,0.097,82.8
12, C11,Assay,Unknown,Un_0179 1/1,620,0.09,83.74
12, D11,Assay,Unknown,Un_0180 1/1,620,0.076,84.24
12, E11,Assay,Unknown,Un_0181 1/1,620,0.037,85.17
12, F11,Assay,Unknown,Un_0182 1/1,620,0.039,85.67
12, G11,Assay,Unknown,Un_0183 1/1,620,0.038,86.61
12, H11,Assay,Unknown,Un_0184 1/1,620,0.037,87.11
12, A12,Assay,Unknown,Un_0185 1/1,620,0.104,82.32
12, B12,Assay,Unknown,Un_0186 1/1,620,0.113,82.78
12, C12,Assay,Unknown,Un_0187 1/1,620,0.12,83.76
12, D12,Assay,Unknown,Un_0188 1/1,620,0.112,84.22
12, E12,Assay,Unknown,Un_0189 1/1,620,0.035,85.19
12, F12,Assay,Unknown,Un_0190 1/1,620,0.036,85.66
12, G12,Assay,Unknown,Un_0191 1/1,620,0.034,86.63
12, H12,Assay,Unknown,Un_0192 1/1,620,0.039,87.09
30, A01,Assay,Unknown,Un_0193 1/1,620,0.224,154.53
30, B01,Assay,Unknown,Un_0194 1/1,620,0.222,155.41
30, C01,Assay,Unknown,Un_0195 1/1,620,0.356,155.97
30, D01,Assay,Unknown,Un_0196 1/1,620,0.383,156.85
30, E01,Assay,Unknown,Un_0197 1/1,620,0.22,157.4
30, F01,Assay,Unknown,Un_0198 1/1,620,0.034,158.29
30, G01,Assay,Unknown,Un_0199 1/1,620,0.262,158.84
30, H01,Assay,Unknown,Un_0200 1/1,620,0.396,159.72
30, A02,Assay,Unknown,Un_0201 1/1,620,0.191,154.55
30, B02,Assay,Unknown,Un_0202 1/1,620,0.198,155.39
30, C02,Assay,Unknown,Un_0203 1/1,620,0.277,155.99
30, D02,Assay,Unknown,Un_0204 1/1,620,0.215,156.83
30, E02,Assay,Unknown,Un_0205 1/1,620,0.204,157.42
30, F02,Assay,Unknown,Un_0206 1/1,620,0.217,158.27
30, G02,Assay,Unknown,Un_0207 1/1,620,0.167,158.86
30, H02,Assay,Unknown,Un_0208 1/1,620,0.314,159.7
30, A03,Assay,Unknown,Un_0209 1/1,620,0.177,154.57
30, B03,Assay,Unknown,Un_0210 1/1,620,0.13,155.37
30, C03,Assay,Unknown,Un_0211 1/1,620,0.152,156
30, D03,Assay,Unknown,Un_0212 1/1,620,0.142,156.81
30, E03,Assay,Unknown,Un_0213 1/1,620,0.13,157.44
30, F03,Assay,Unknown,Un_0214 1/1,620,0.19,158.25
30, G03,Assay,Unknown,Un_0215 1/1,620,0.151,158.88
30, H03,Assay,Unknown,Un_0216 1/1,620,0.176,159.68
30, A04,Assay,Unknown,Un_0217 1/1,620,0.19,154.59
30, B04,Assay,Unknown,Un_0218 1/1,620,0.137,155.35
30, C04,Assay,Unknown,Un_0219 1/1,620,0.332,156.02
30, D04,Assay,Unknown,Un_0220 1/1,620,0.158,156.79
30, E04,Assay,Unknown,Un_0221 1/1,620,0.179,157.46
30, F04,Assay,Unknown,Un_0222 1/1,620,0.167,158.23
30, G04,Assay,Unknown,Un_0223 1/1,620,0.2,158.9
30, H04,Assay,Unknown,Un_0224 1/1,620,0.264,159.67
30, A05,Assay,Unknown,Un_0225 1/1,620,0.169,154.61
30, B05,Assay,Unknown,Un_0226 1/1,620,0.175,155.33
30, C05,Assay,Unknown,Un_0227 1/1,620,0.308,156.04
30, D05,Assay,Unknown,Un_0228 1/1,620,0.154,156.77
30, E05,Assay,Unknown,Un_0229 1/1,620,0.427,157.48
30, F05,Assay,Unknown,Un_0230 1/1,620,0.157,158.21
30, G05,Assay,Unknown,Un_0231 1/1,620,0.138,158.92
30, H05,Assay,Unknown,Un_0232 1/1,620,0.119,159.65
30, A06,Assay,Unknown,Un_0233 1/1,620,0.179,154.62
30, B06,Assay,Unknown,Un_0234 1/1,620,0.184,155.32
30, C06,Assay,Unknown,Un_0235 1/1,620,0.322,156.06
30, D06,Assay,Unknown,Un_0236 1/1,620,0.144,156.75
30, E06,Assay,Unknown,Un_0237 1/1,620,0.139,157.5
30, F06,Assay,Unknown,Un_0238 1/1,620,0.138,158.19
30, G06,Assay,Unknown,Un_0239 1/1,620,0.173,158.94
30, H06,Assay,Unknown,Un_0240 1/1,620,0.228,159.63
30, A07,Assay,Unknown,Un_0241 1/1,620,0.186,154.64
30, B07,Assay,Unknown,Un_0242 1/1,620,0.17,155.3
30, C07,Assay,Unknown,Un_0243 1/1,620,0.193,156.08
30, D07,Assay,Unknown,Un_0244 1/1,620,0.145,156.73
30, E07,Assay,Unknown,Un_0245 1/1,620,0.035,157.52
30, F07,Assay,Unknown,Un_0246 1/1,620,0.035,158.17
30, G07,Assay,Unknown,Un_0247 1/1,620,0.035,158.96
30, H07,Assay,Unknown,Un_0248 1/1,620,0.034,159.61
30, A08,Assay,Unknown,Un_0249 1/1,620,0.211,154.66
30, B08,Assay,Unknown,Un_0250 1/1,620,0.178,155.28
30, C08,Assay,Unknown,Un_0251 1/1,620,0.254,156.1
30, D08,Assay,Unknown,Un_0252 1/1,620,0.162,156.72
30, E08,Assay,Unknown,Un_0253 1/1,620,0.268,157.54
30, F08,Assay,Unknown,Un_0254 1/1,620,0.259,158.15
30, G08,Assay,Unknown,Un_0255 1/1,620,0.232,158.97
30, H08,Assay,Unknown,Un_0256 1/1,620,0.284,159.59
30, A09,Assay,Unknown,Un_0257 1/1,620,0.172,154.68
30, B09,Assay,Unknown,Un_0258 1/1,620,0.143,155.26
30, C09,Assay,Unknown,Un_0259 1/1,620,0.116,156.12
30, D09,Assay,Unknown,Un_0260 1/1,620,0.163,156.7
30, E09,Assay,Unknown,Un_0261 1/1,620,0.095,157.56
30, F09,Assay,Unknown,Un_0262 1/1,620,0.142,158.13
30, G09,Assay,Unknown,Un_0263 1/1,620,0.169,158.99
30, H09,Assay,Unknown,Un_0264 1/1,620,0.118,159.57
30, A10,Assay,Unknown,Un_0265 1/1,620,0.148,154.7
30, B10,Assay,Unknown,Un_0266 1/1,620,0.169,155.24
30, C10,Assay,Unknown,Un_0267 1/1,620,0.162,156.14
30, D10,Assay,Unknown,Un_0268 1/1,620,0.129,156.68
30, E10,Assay,Unknown,Un_0269 1/1,620,0.2,157.58
30, F10,Assay,Unknown,Un_0270 1/1,620,0.117,158.11
30, G10,Assay,Unknown,Un_0271 1/1,620,0.173,159.01
30, H10,Assay,Unknown,Un_0272 1/1,620,0.075,159.55
30, A11,Assay,Unknown,Un_0273 1/1,620,0.148,154.72
30, B11,Assay,Unknown,Un_0274 1/1,620,0.165,155.22
30, C11,Assay,Unknown,Un_0275 1/1,620,0.16,156.16
30, D11,Assay,Unknown,Un_0276 1/1,620,0.146,156.66
30, E11,Assay,Unknown,Un_0277 1/1,620,0.222,157.59
30, F11,Assay,Unknown,Un_0278 1/1,620,0.154,158.09
30, G11,Assay,Unknown,Un_0279 1/1,620,0.171,159.03
30, H11,Assay,Unknown,Un_0280 1/1,620,0.594,159.53
30, A12,Assay,Unknown,Un_0281 1/1,620,0.159,154.74
30, B12,Assay,Unknown,Un_0282 1/1,620,0.178,155.2
30, C12,Assay,Unknown,Un_0283 1/1,620,0.142,156.18
30, D12,Assay,Unknown,Un_0284 1/1,620,0.18,156.64
30, E12,Assay,Unknown,Un_0285 1/1,620,0.036,157.61
30, F12,Assay,Unknown,Un_0286 1/1,620,0.037,158.08
30, G12,Assay,Unknown,Un_0287 1/1,620,0.036,159.05
30, H12,Assay,Unknown,Un_0288 1/1,620,0.037,159.51
37, A01,Assay,Unknown,Un_0289 1/1,620,0.045,224.92
37, B01,Assay,Unknown,Un_0290 1/1,620,0.218,225.8
37, C01,Assay,Unknown,Un_0291 1/1,620,0.044,226.36
37, D01,Assay,Unknown,Un_0292 1/1,620,0.044,227.24
37, E01,Assay,Unknown,Un_0293 1/1,620,0.135,227.79
37, F01,Assay,Unknown,Un_0294 1/1,620,0.133,228.68
37, G01,Assay,Unknown,Un_0295 1/1,620,0.105,229.23
37, H01,Assay,Unknown,Un_0296 1/1,620,0.147,230.11
37, A02,Assay,Unknown,Un_0297 1/1,620,0.177,224.94
37, B02,Assay,Unknown,Un_0298 1/1,620,0.071,225.78
37, C02,Assay,Unknown,Un_0299 1/1,620,0.228,226.38
37, D02,Assay,Unknown,Un_0300 1/1,620,0.187,227.22
37, E02,Assay,Unknown,Un_0301 1/1,620,0.121,227.81
37, F02,Assay,Unknown,Un_0302 1/1,620,0.118,228.66
37, G02,Assay,Unknown,Un_0303 1/1,620,0.095,229.25
37, H02,Assay,Unknown,Un_0304 1/1,620,0.115,230.09
37, A03,Assay,Unknown,Un_0305 1/1,620,0.118,224.96
37, B03,Assay,Unknown,Un_0306 1/1,620,0.07,225.76
37, C03,Assay,Unknown,Un_0307 1/1,620,0.108,226.39
37, D03,Assay,Unknown,Un_0308 1/1,620,0.125,227.2
37, E03,Assay,Unknown,Un_0309 1/1,620,0.325,227.83
37, F03,Assay,Unknown,Un_0310 1/1,620,0.212,228.64
37, G03,Assay,Unknown,Un_0311 1/1,620,0.095,229.27
37, H03,Assay,Unknown,Un_0312 1/1,620,0.11,230.07
37, A04,Assay,Unknown,Un_0313 1/1,620,0.173,224.98
37, B04,Assay,Unknown,Un_0314 1/1,620,0.126,225.74
37, C04,Assay,Unknown,Un_0315 1/1,620,0.134,226.41
37, D04,Assay,Unknown,Un_0316 1/1,620,0.19,227.18
37, E04,Assay,Unknown,Un_0317 1/1,620,0.043,227.85
37, F04,Assay,Unknown,Un_0318 1/1,620,0.245,228.62
37, G04,Assay,Unknown,Un_0319 1/1,620,0.26,229.29
37, H04,Assay,Unknown,Un_0320 1/1,620,0.161,230.06
37, A05,Assay,Unknown,Un_0321 1/1,620,0.191,225
37, B05,Assay,Unknown,Un_0322 1/1,620,0.141,225.72
37, C05,Assay,Unknown,Un_0323 1/1,620,0.18,226.43
37, D05,Assay,Unknown,Un_0324 1/1,620,0.171,227.16
37, E05,Assay,Unknown,Un_0325 1/1,620,0.25,227.87
37, F05,Assay,Unknown,Un_0326 1/1,620,0.247,228.6
37, G05,Assay,Unknown,Un_0327 1/1,620,0.174,229.31
37, H05,Assay,Unknown,Un_0328 1/1,620,0.654,230.04
37, A06,Assay,Unknown,Un_0329 1/1,620,0.231,225.01
37, B06,Assay,Unknown,Un_0330 1/1,620,0.154,225.71
37, C06,Assay,Unknown,Un_0331 1/1,620,0.201,226.45
37, D06,Assay,Unknown,Un_0332 1/1,620,0.14,227.14
37, E06,Assay,Unknown,Un_0333 1/1,620,0.043,227.89
37, F06,Assay,Unknown,Un_0334 1/1,620,0.189,228.58
37, G06,Assay,Unknown,Un_0335 1/1,620,0.088,229.33
37, H06,Assay,Unknown,Un_0336 1/1,620,0.151,230.02
37, A07,Assay,Unknown,Un_0337 1/1,620,0.183,225.03
37, B07,Assay,Unknown,Un_0338 1/1,620,0.177,225.69
37, C07,Assay,Unknown,Un_0339 1/1,620,0.232,226.47
37, D07,Assay,Unknown,Un_0340 1/1,620,0.233,227.12
37, E07,Assay,Unknown,Un_0341 1/1,620,0.039,227.91
37, F07,Assay,Unknown,Un_0342 1/1,620,0.037,228.56
37, G07,Assay,Unknown,Un_0343 1/1,620,0.038,229.35
37, H07,Assay,Unknown,Un_0344 1/1,620,0.039,230
37, A08,Assay,Unknown,Un_0345 1/1,620,0.171,225.05
37, B08,Assay,Unknown,Un_0346 1/1,620,0.164,225.67
37, C08,Assay,Unknown,Un_0347 1/1,620,0.155,226.49
37, D08,Assay,Unknown,Un_0348 1/1,620,0.318,227.1
37, E08,Assay,Unknown,Un_0349 1/1,620,0.422,227.93
37, F08,Assay,Unknown,Un_0350 1/1,620,0.363,228.54
37, G08,Assay,Unknown,Un_0351 1/1,620,0.479,229.36
37, H08,Assay,Unknown,Un_0352 1/1,620,0.374,229.98
37, A09,Assay,Unknown,Un_0353 1/1,620,0.142,225.07
37, B09,Assay,Unknown,Un_0354 1/1,620,0.177,225.65
37, C09,Assay,Unknown,Un_0355 1/1,620,0.103,226.51
37, D09,Assay,Unknown,Un_0356 1/1,620,0.164,227.09
37, E09,Assay,Unknown,Un_0357 1/1,620,0.333,227.95
37, F09,Assay,Unknown,Un_0358 1/1,620,0.208,228.52
37, G09,Assay,Unknown,Un_0359 1/1,620,0.222,229.38
37, H09,Assay,Unknown,Un_0360 1/1,620,0.28,229.96
37, A10,Assay,Unknown,Un_0361 1/1,620,0.162,225.09
37, B10,Assay,Unknown,Un_0362 1/1,620,0.165,225.63
37, C10,Assay,Unknown,Un_0363 1/1,620,0.125,226.53
37, D10,Assay,Unknown,Un_0364 1/1,620,0.17,227.07
37, E10,Assay,Unknown,Un_0365 1/1,620,0.303,227.97
37, F10,Assay,Unknown,Un_0366 1/1,620,0.188,228.5
37, G10,Assay,Unknown,Un_0367 1/1,620,0.372,229.4
37, H10,Assay,Unknown,Un_0368 1/1,620,0.169,229.94
37, A11,Assay,Unknown,Un_0369 1/1,620,0.158,225.11
37, B11,Assay,Unknown,Un_0370 1/1,620,0.137,225.61
37, C11,Assay,Unknown,Un_0371 1/1,620,0.14,226.55
37, D11,Assay,Unknown,Un_0372 1/1,620,0.162,227.05
37, E11,Assay,Unknown,Un_0373 1/1,620,0.318,227.98
37, F11,Assay,Unknown,Un_0374 1/1,620,0.113,228.48
37, G11,Assay,Unknown,Un_0375 1/1,620,0.195,229.42
37, H11,Assay,Unknown,Un_0376 1/1,620,0.103,229.92
37, A12,Assay,Unknown,Un_0377 1/1,620,0.156,225.13
37, B12,Assay,Unknown,Un_0378 1/1,620,0.167,225.59
37, C12,Assay,Unknown,Un_0379 1/1,620,0.149,226.57
37, D12,Assay,Unknown,Un_0380 1/1,620,0.167,227.03
37, E12,Assay,Unknown,Un_0381 1/1,620,0.135,228
37, F12,Assay,Unknown,Un_0382 1/1,620,0.099,228.47
37, G12,Assay,Unknown,Un_0383 1/1,620,0.085,229.44
37, H12,Assay,Unknown,Un_0384 1/1,620,0.107,229.9
42, A01,Assay,Unknown,Un_0385 1/1,620,0.225,294.55
42, B01,Assay,Unknown,Un_0386 1/1,620,0.182,295.43
42, C01,Assay,Unknown,Un_0387 1/1,620,0.262,295.99
42, D01,Assay,Unknown,Un_0388 1/1,620,0.244,296.87
42, E01,Assay,Unknown,Un_0389 1/1,620,0.229,297.42
42, F01,Assay,Unknown,Un_0390 1/1,620,0.224,298.3
42, G01,Assay,Unknown,Un_0391 1/1,620,0.159,298.86
42, H01,Assay,Unknown,Un_0392 1/1,620,0.205,299.74
42, A02,Assay,Unknown,Un_0393 1/1,620,0.216,294.57
42, B02,Assay,Unknown,Un_0394 1/1,620,0.139,295.41
42, C02,Assay,Unknown,Un_0395 1/1,620,0.185,296
