Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
12, E01,Assay,Unknown,Un_0101 1/1,620,0.069,100.57
12, F01,Assay,Unknown,Un_0102 1/1,620,0.067,101.46
12, G01,Assay,Unknown,Un_0103 1/1,620,0.066,102.01
12, H01,Assay,Unknown,Un_0104 1/1,620,0.07,102.89
12, A02,Assay,Unknown,Un_0105 1/1,620,0.047,97.72
12, B02,Assay,Unknown,Un_0106 1/1,620,0.043,98.56
12, C02,Assay,Unknown,Un_0107 1/1,620,0.052,99.15
12, D02,Assay,Unknown,Un_0108 1/1,620,0.063,100
12, E02,Assay,Unknown,Un_0109 1/1,620,0.086,100.59
12, F02,Assay,Unknown,Un_0110 1/1,620,0.088,101.44
12, G02,Assay,Unknown,Un_0111 1/1,620,0.083,102.03
12, H02,Assay,Unknown,Un_0112 1/1,620,0.089,102.87
12, A03,Assay,Unknown,Un_0113 1/1,620,0.036,97.74
12, B03,Assay,Unknown,Un_0114 1/1,620,0.035,98.54
12, C03,Assay,Unknown,Un_0115 1/1,620,0.035,99.17
12, D03,Assay,Unknown,Un_0116 1/1,620,0.038,99.98
12, E03,Assay,Unknown,Un_0117 1/1,620,0.037,100.61
12, F03,Assay,Unknown,Un_0118 1/1,620,0.037,101.42
12, G03,Assay,Unknown,Un_0119 1/1,620,0.036,102.05
12, H03,Assay,Unknown,Un_0120 1/1,620,0.037,102.85
12, A04,Assay,Unknown,Un_0121 1/1,620,0.045,97.76
12, B04,Assay,Unknown,Un_0122 1/1,620,0.042,98.52
12, C04,Assay,Unknown,Un_0123 1/1,620,0.04,99.19
12, D04,Assay,Unknown,Un_0124 1/1,620,0.058,99.96
12, E04,Assay,Unknown,Un_0125 1/1,620,0.074,100.63
12, F04,Assay,Unknown,Un_0126 1/1,620,0.069,101.4
12, G04,Assay,Unknown,Un_0127 1/1,620,0.054,102.07
12, H04,Assay,Unknown,Un_0128 1/1,620,0.073,102.83
12, A05,Assay,Unknown,Un_0129 1/1,620,0.075,97.77
12, B05,Assay,Unknown,Un_0130 1/1,620,0.084,98.5
12, C05,Assay,Unknown,Un_0131 1/1,620,0.107,99.21
12, D05,Assay,Unknown,Un_0132 1/1,620,0.081,99.94
12, E05,Assay,Unknown,Un_0133 1/1,620,0.118,100.65
12, F05,Assay,Unknown,Un_0134 1/1,620,0.107,101.38
12, G05,Assay,Unknown,Un_0135 1/1,620,0.112,102.09
12, H05,Assay,Unknown,Un_0136 1/1,620,0.097,102.82
12, A06,Assay,Unknown,Un_0137 1/1,620,0.086,97.79
12, B06,Assay,Unknown,Un_0138 1/1,620,0.068,98.49
12, C06,Assay,Unknown,Un_0139 1/1,620,0.071,99.23
12, D06,Assay,Unknown,Un_0140 1/1,620,0.099,99.92
12, E06,Assay,Unknown,Un_0141 1/1,620,0.09,100.67
12, F06,Assay,Unknown,Un_0142 1/1,620,0.104,101.36
12, G06,Assay,Unknown,Un_0143 1/1,620,0.064,102.11
12, H06,Assay,Unknown,Un_0144 1/1,620,0.104,102.8
