"","fit","se.fit","t","deriv.fit","deriv.sd","OD.frac","lOD","col","row","tmp"
"3758",-1.29877317521352,0.014402171136959,17.37931034385,0.139105348932115,0.0103991026594344,0.843854525104591,-1.32689401783844,5,4,23
"3759",-1.27676350911085,0.0140080323031336,17.54482758522,0.126927151621449,0.0110884286298103,0.862346061745611,-1.31676829847128,5,4,23
"3760",-1.25672828157639,0.0137101104305787,17.71034482659,0.115247579691042,0.0115565857002371,0.879762080260033,-1.20831555376007,5,4,23
"3761",-1.23858496150919,0.0135603651371812,17.87586206796,0.10406663318916,0.0117762182402206,0.896067788665438,-1.19006989915694,5,4,23
"3762",-1.22225101780834,0.0135854779905686,18.04137930933,0.0933843120733506,0.0117365843878612,0.91122839497941,-1.18025627770862,5,4,23
"3763",-1.20764391937288,0.0137806769520255,18.2068965507,0.0832006163454849,0.0114396557741608,0.92520910721953,-1.17279718685749,5,4,23
"3764",-1.1946811351019,0.0141108917799329,18.37241379207,0.0735155460523196,0.0109008043242716,0.937975133403382,-1.16860566048864,5,4,23
"3765",-1.18328013389445,0.0145186066637573,18.53793103344,0.0643291011125729,0.0101544402113404,0.94949168154855,-1.16571409220885,5,4,23
"3766",-1.17335838464962,0.0149345296983575,18.70344827481,0.055641281591292,0.00926754680479679,0.959723959672614,-1.16283086099476,5,4,23
"3767",-1.16483335626645,0.015287312184092,18.86896551618,0.04745208747985,0.00836688113449706,0.968637175793159,-1.1593181637855,5,4,23
"3768",-1.15762251764403,0.0155109134059443,19.03448275755,0.0397615187761384,0.007681397758796,0.976196537927767,-1.15581776243889,5,4,23
"3769",-1.15164323654686,0.0155508489496989,19.19999999892,0.0325750756655399,0.00755328879759092,0.982368255703663,-1.15359659700087,5,4,23
"3770",-1.14680681266588,0.0153951328468606,19.36551724029,0.0259642486265965,0.00808290906689935,0.987178635326629,-1.1523295711741,5,4,23
"3771",-1.14301514017805,0.0150898028857312,19.53103448166,0.0199510324465243,0.008940761931865,0.99074713269921,-1.15138035420677,5,4,23
"3772",-1.14016930418382,0.0146974761421656,19.69655172303,0.014535427108238,0.009854899954918,0.99320121660109,-1.15074804308864,5,4,23
"3773",-1.13817038978366,0.0142882810746315,19.8620689644,0.00971743260079136,0.0106680090378308,0.994668355811953,-1.15011613153523,5,4,23
"3774",-1.13691948207802,0.0139332726650508,20.02758620577,0.00549704900438445,0.0112959669293193,0.995276019111486,-1.14980032543754,5,4,23
"3775",-1.13631766616738,0.0136955786324281,20.19310344714,0.00187427619207719,0.0116947854466073,0.995151675279372,-1.14916901228526,5,4,23
"3776",-1.1362660271522,0.0136197851130676,20.35862068851,-0.00115088574719697,0.0118430347105681,0.994422793095297,-1.14885350510486,5,4,23
"3777",-1.13666565013294,0.0137225842919913,20.52413792988,-0.00357843679739243,0.0117338376919926,0.993216841338946,-1.14853809743784,5,4,23
"3778",-1.13741762021006,0.0139888997621097,20.68965517125,-0.00540837704988511,0.0113724299206779,0.991661288790004,-1.14664773770667,5,4,23
"3779",-1.13842302248403,0.0143755640494588,20.85517241262,-0.00664070638951689,0.0107779816690799,0.989883604228155,-1.14601841106538,5,4,23
"3780",-1.13958294205531,0.0148205271659682,21.02068965399,-0.00727542495359976,0.0099906427223381,0.988011256433085,-1.14507516307845,5,4,23
"3781",-1.14079846402437,0.0152533877906195,21.18620689536,-0.00731253261570668,0.00908736379075006,0.986171714184477,-1.14476094469409,5,4,23
"3782",-1.14197067349167,0.0156041815286076,21.35172413673,-0.00675202942532553,0.00821233872626382,0.984492446262018,-1.14507516307845,5,4,23
"3783",-1.14300065555767,0.015809842970236,21.5172413781,-0.00559391542396108,0.00761891515745312,0.983100921445392,-1.14538948022704,5,4,23
"3784",-1.14379530295178,0.0158223612539379,21.68275861947,-0.00399609973151867,0.00766153559482523,0.982116772677312,-1.14444682501191,5,4,23
"3785",-1.14432902208976,0.0156444385212629,21.84827586084,-0.00247173376125009,0.00840829508498895,0.981568541295686,-1.14476094469409,5,4,23
"3786",-1.14461977660441,0.0153220652737,22.01379310221,-0.00106028404260192,0.00957687087929682,0.981425999861131,-1.14381888150619,5,4,23
"3787",-1.14468625608214,0.0149240444689747,22.17931034358,0.00023824942280639,0.0109299722466614,0.981657941454641,-1.14319133206608,5,4,23
"3788",-1.14454715010937,0.0145416383596973,22.34482758495,0.00142386666199193,0.0123223329686459,0.982233159157211,-1.14225074569794,5,4,23
"3789",-1.14422114827249,0.0142861759093197,22.51034482632,0.00249656761268904,0.0136719812279398,0.983120446049835,-1.14099800516455,5,4,23
"3790",-1.14372694015793,0.014279263519264,22.67586206769,0.00345635236722769,0.0149323988613598,0.984288595213508,-1.14037222291634,5,4,23
"3791",-1.14308321535209,0.0146322449117887,22.84137930906,0.0043032208346821,0.0160762513964042,0.985706399729225,-1.14037222291634,5,4,23
"3792",-1.14230866344138,0.0154200010478117,23.00689655043,0.00503717310142712,0.01708682207574,0.987342652677979,-1.14037222291634,5,4,23
"3793",-1.1414219740122,0.0166640271761595,23.1724137918,0.00565820902543862,0.0179535162965853,0.989166147140766,-1.13912183200632,5,4,23
"3794",-1.14044183665098,0.018336031074746,23.33793103317,0.00616632872809147,0.0186694357749131,0.99114567619858,-1.13912183200632,5,4,23
"3795",-1.13938694094412,0.0203766789319883,23.50344827454,0.00656153222303766,0.0192300237673936,0.993250032932416,-1.13912183200632,5,4,23
"3796",-1.13827597647803,0.0227153728202858,23.66896551591,0.00684381942707678,0.0196322856202619,0.995448010423268,-1.13912183200632,5,4,23
"3797",-1.13712763283912,0.025282794506833,23.83448275728,0.00701319040349661,0.0198743333404131,0.997708401752131,-1.13974683202666,5,4,23
"3798",-1.1359605996138,0.0280161593267617,23.99999999865,0.00706964511084409,0.0199551238860355,1,-1.13880947841952,5,4,23
"3799",-4.36192521187179,0.0251598792880154,2.31724137918,-0.163213711683964,0.0176323270717546,0.075036418537649,-4.5698030421508,3,4,23
"3800",-4.38888926657478,0.0228774834444869,2.48275862055,-0.162296012737093,0.0175879976457676,0.0709496261665989,-4.54313479506864,3,4,23
"3801",-4.41554954965918,0.0207623092036563,2.64827586192,-0.159543027137813,0.0174550797117921,0.0668996286375,-4.4990099901597,3,4,23
"3802",-4.44160228950643,0.0188703747320721,2.81379310329,-0.154954754393665,0.0172337732551766,0.0629232207923026,-4.4990099901597,3,4,23
"3803",-4.46674371449795,0.0172652347081973,2.97931034466,-0.148531194956439,0.016924428988272,0.0590571974729578,-4.48472403291222,3,4,23
"3804",-4.49067005301515,0.0160125307437807,3.14482758603,-0.140272348656775,0.0165275771606954,0.0553383535214168,-4.45073383268367,3,4,23
"3805",-4.51307753343947,0.0151677680616174,3.3103448274,-0.130178215531291,0.0160439738384097,0.0518034837796306,-4.42618753045965,3,4,23
"3806",-4.53366238415231,0.0147586361472933,3.47586206877,-0.118248795409108,0.0154746723787046,0.0484893830895491,-4.41537661435544,3,4,23
"3807",-4.55212083353512,0.0147702942382585,3.64137931014,-0.104484088546502,0.014821133101508,0.0454328462931246,-4.41124949335078,3,4,23
"3808",-4.5681491099693,0.0151446274251616,3.80689655151,-0.0888840947903125,0.0140853934200936,0.042670668232307,-4.41372372141714,3,4,23
"3809",-4.58144344183628,0.0157951510251129,3.97241379288,-0.0714488140674025,0.0132703372723147,0.0402396437490475,-4.42786117101768,3,4,23
"3810",-4.59170005751748,0.0166273001179568,4.13793103425,-0.0521782465726398,0.0123801338008413,0.0381765676852969,-4.44987730158206,3,4,23
"3811",-4.59861518539432,0.0175533248603476,4.30344827562,-0.0310723922411223,0.011420975566572,0.0365182348830065,-4.49005737888759,3,4,23
"3812",-4.36726471403881,0.0201813812498672,6.12413793069,0.322220938582178,0.00930807950528442,0.0555129541121235,-4.53006271350129,3,4,23
"3813",-4.31041827600969,0.0191892421949855,6.28965517206,0.364355913059548,0.0111091102014584,0.061579509468028,-4.435427411401,3,4,23
"3814",-4.24688933629072,0.0180515817490273,6.45517241343,0.402519877565445,0.0126566212256201,0.0684886653761387,-4.36144000106549,3,4,23
"3815",-4.17742486662435,0.0168722230415533,6.6206896548,0.43607662156274,0.0138610994718671,0.0762072687748816,-4.27155918164791,3,4,23
"3816",-4.1027874414387,0.0157646183045736,6.78620689617,0.465026145060403,0.0147041406779676,0.084701127933117,-4.17144161260707,3,4,23
"3817",-4.02373963516184,0.0148436949456722,6.95172413754,0.489368448068123,0.015179263006782,0.0939360511197053,-4.07866808283709,3,4,23
"3818",-3.9410440222219,0.0142094217305415,7.11724137891,0.509103530535744,0.0152870993701969,0.103877846603507,-3.98620790361752,3,4,23
"3819",-3.85546317704696,0.0139220498637641,7.28275862028,0.524231392551748,0.015034426508065,0.114492322653383,-3.88538107448172,3,4,23
"3820",-3.76775967406512,0.0139802130914405,7.44827586165,0.534752034036504,0.0144356294602706,0.125745287538194,-3.79202021303345,3,4,23
"3821",-3.67869608770449,0.0143181120547111,7.61379310302,0.540665455030504,0.0135171329389686,0.1376025495268,-3.69128233873025,3,4,23
"3822",-3.58903499239316,0.014825265191108,7.77931034439,0.54197165550175,0.0123273366611718,0.150029916888061,-3.59320570404565,3,4,23
"3823",-3.49953896255923,0.0153747404035054,7.94482758576,0.53867063548237,0.0109584123423738,0.162993197890839,-3.49364167205344,3,4,23
"3824",-3.41097057263081,0.0158449961800124,8.11034482713,0.530762394956242,0.00959309822495421,0.176458200803994,-3.39412246799019,3,4,23
"3825",-3.32409239703599,0.016131774407956,8.2758620685,0.518246933943108,0.00858632238493646,0.190390733896386,-3.30361705332329,3,4,23
"3826",-3.23966681204023,0.016154478184258,8.44137930987,0.501156595271978,0.00849081253436446,0.204756623255738,-3.21041174645607,3,4,23
"3827",-3.15825882391925,0.0158860312912092,8.60689655124,0.482627054215887,0.00945231880196454,0.21953944255611,-3.11767394435923,3,4,23
"3828",-3.0798657029843,0.0153985835296144,8.77241379261,0.464726988140197,0.0108373518236595,0.234773816510583,-3.03447310187042,3,4,23
